id,inputUrl,companyName,industry,result,matchScore,userId,createdAt
810002,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a) 外食業に明確に該当するため40点。b) 飲食業界は人手不足が深刻であり、料亭という現場でのサービス提供が中心のため25点。c) 企業名、事業内容、所在地が明確に記載されており、情報が非常に確からしいため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 05:34:30
810003,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a) 外食業に直接該当するため40点。b) 料亭は専門性が高く人手不足の課題があるため25点。c) 会社名、事業内容、所在地が明確に確認できたため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 05:35:14
810004,https://kikunoi.jp/restaurant/,菊乃井,飲食サービス業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食サービス業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ29点、合計97点。a)外食業に直接該当し、高級料亭での調理・接客は特定技能の対象となりうるため40点。b)飲食業界は人手不足が深刻で、現場での調理・接客が中心のため28点。c)会社概要や事業内容が詳細に記述されており、ミシュラン評価などの情報も豊富で信頼性が高いため29点としました。"", ""score"": 97, ""scoreBreakdown"": {""field"": 40, ""info"": 29, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 29, ""scoreLabor"": 28}",97,1,2026-07-16 05:35:15
840001,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a) 懐石料理の料亭であり、外食業に直接該当するため40点。b) 飲食業界は人手不足が深刻で、現場でのサービス提供が中心のため25点。c) 企業名、事業内容、所在地が明確に記載されており、情報が非常に確からしいため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 05:39:37
840002,https://kikunoi.jp/restaurant/,菊乃井,飲食サービス業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食サービス業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ29点、合計97点。a)外食業に直接該当し40点。b)料亭は専門性が高く人手不足が深刻なため28点。c)事業内容や所在地が明確に記載されており、ミシュラン評価などの情報も豊富で29点とした。"", ""score"": 97, ""scoreBreakdown"": {""field"": 40, ""info"": 29, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 29, ""scoreLabor"": 28}",97,1,2026-07-16 05:39:39
870001,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a) 外食業に明確に該当するため40点。b) 飲食業界は人手不足が深刻であり、料亭という現場作業中心の業態のため25点。c) 企業名、業種、所在地、事業内容が詳細に確認できたため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 05:41:22
870002,https://kikunoi.jp/restaurant/,菊乃井,飲食サービス業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食サービス業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a)料亭経営であり、外食業に直接該当するため40点。b)飲食業界は人手不足が深刻で、調理・接客など現場職が中心のため25点。c)会社名、事業内容、所在地、規模（座席数）が明確に記載されているため28点と評価しました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 05:41:25
870003,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性38点、b)人手不足度28点、c)情報の確からしさ8点、合計74点。URLから「菊乃井」という料亭・レストランと推測され、外食業に該当するため分野適合性は高いと判断しました(a:38)。飲食業界は人手不足が深刻なため、人手不足度も高いです(b:28)。URLのみからの推測のため、情報の確からしさは低いです(c:8)。"", ""score"": 74, ""scoreBreakdown"": {""field"": 38, ""info"": 8, ""labor"": 28}, ""scoreField"": 38, ""scoreInfo"": 8, ""scoreLabor"": 28}",74,1,2026-07-16 05:41:52
870004,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a) 外食業に直接該当するため40点。b) 飲食業界は人手不足が深刻であり、料亭の現場業務が中心と推測されるため25点。c) 企業名、事業内容、所在地が明確に確認できたため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 05:41:55
900001,https://www.fanuc.co.jp/,ファナック株式会社,製造業,"{""companyName"": ""ファナック株式会社"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""工業製品製造業"", ""headcount"": ""10名以上"", ""industry"": ""製造業"", ""prefecture"": ""山梨県"", ""reason"": ""a)分野該当性35点、b)人手不足度25点、c)情報の確からしさ28点、合計88点。a) FA、ロボット、ロボマシン製造は「工業製品製造業」に直接該当するため高評価。b) 製造業全般で人手不足が深刻であり、現場作業も多いため高評価。c) 企業情報が豊富で事業内容や規模が詳細に確認できたため高評価です。"", ""score"": 88, ""scoreBreakdown"": {""field"": 35, ""info"": 28, ""labor"": 25}, ""scoreField"": 35, ""scoreInfo"": 28, ""scoreLabor"": 25}",88,,2026-07-16 05:56:46
900002,https://www.fanuc.co.jp/,ファナック株式会社,製造業,"{""companyName"": ""ファナック株式会社"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""工業製品製造業"", ""headcount"": ""10名以上"", ""industry"": ""製造業"", ""prefecture"": ""山梨県"", ""reason"": ""a)分野該当性38点、b)人手不足度25点、c)情報の確からしさ28点、合計91点。FA機器、ロボット、ロボマシン製造販売と特定技能「工業製品製造業」に直接該当します(a:38)。製造業全体の人手不足は深刻で、工場での現場作業も多く見込まれます(b:25)。事業内容や規模が明確に確認できました(c:28)。"", ""score"": 91, ""scoreBreakdown"": {""field"": 38, ""info"": 28, ""labor"": 25}, ""scoreField"": 38, ""scoreInfo"": 28, ""scoreLabor"": 25}",91,,2026-07-16 05:57:13
930001,https://www.mujin.co.jp/,株式会社Mujin,産業用ロボット製造・販売,"{""companyName"": ""株式会社Mujin"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""工業製品製造業"", ""headcount"": ""10名以上"", ""industry"": ""産業用ロボット製造・販売"", ""prefecture"": null, ""reason"": ""a)分野該当性35点、b)人手不足度20点、c)情報の確からしさ28点、合計83点。a) 産業用ロボットの製造・販売は工業製品製造業に直接該当。b) ロボット開発・製造は専門職が多く、現場作業員の人手不足度は中程度。c) 事業内容、製品、導入事例が詳細に記載されており、情報が非常に明確。"", ""score"": 83, ""scoreBreakdown"": {""field"": 35, ""info"": 28, ""labor"": 20}, ""scoreField"": 35, ""scoreInfo"": 28, ""scoreLabor"": 20}",83,,2026-07-16 06:03:51
960001,https://kikunoi.jp/restaurant/,菊乃井,飲食サービス業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食サービス業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a)料亭経営は特定技能「外食業」に直接該当するため40点。b)飲食業界は人手不足が深刻であり、現場でのサービス提供が中心のため25点。c)会社名、事業内容、所在地、店舗規模が明確に確認できたため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:02:53
960002,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a) 外食業に直接該当するため40点。b) 伝統的な料亭であり、専門的な調理や接客は人手不足が深刻なため25点。c) 会社概要や事業内容が明確に記載されており、店舗情報も詳細なため28点。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:02:55
990001,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ29点、合計97点。a) 外食業に明確に該当するため40点。b) 飲食業界は人手不足が深刻で、料亭という現場作業中心の業態であるため28点。c) 企業名、業種、所在地、事業内容が詳細に確認できたため29点としました。"", ""score"": 97, ""scoreBreakdown"": {""field"": 40, ""info"": 29, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 29, ""scoreLabor"": 28}",97,1,2026-07-16 07:04:20
990002,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a) 外食業に明確に該当するため40点。b) 料亭は専門性が高く人手不足が深刻な傾向にあるため25点。c) 企業名、業種、所在地、事業内容が詳細に確認できたため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:04:21
990003,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a) 外食業に直接該当するため40点。b) 飲食業界は人手不足が深刻であり、料亭という現場作業中心の業態であるため25点。c) 企業名、事業内容、所在地が明確に記載されているため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:04:43
990004,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a) 外食業に直接該当するため40点。b) 飲食業界は人手不足が深刻であり、料亭の現場業務は多岐にわたるため25点。c) 企業名、事業内容、所在地が明確に確認できたため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:04:45
990005,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。(a)京料理の料亭であり外食業に直接該当するため40点。(b)料亭は人手不足が深刻で現場職の比重が高いため25点。(c)事業内容、店舗情報、所在地が詳細に記載されており、情報の確からしさが非常に高いため28点。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:05:24
990006,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ29点、合計97点。a) 外食業に明確に該当するため40点。b) 料亭は専門性が高く人手不足が深刻なため28点。c) 企業名、事業内容、所在地が明確に確認できたため29点とした。"", ""score"": 97, ""scoreBreakdown"": {""field"": 40, ""info"": 29, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 29, ""scoreLabor"": 28}",97,1,2026-07-16 07:05:32
990007,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a) 外食業に明確に該当し40点。b) 飲食業界は人手不足が深刻で、料亭という現場でのサービス提供が中心のため25点。c) 企業名、事業内容、所在地が明確に確認できたため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:05:58
990008,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a) 外食業に直接該当するため40点。b) 飲食業界、特に料亭は人手不足が深刻であり、現場での調理・接客業務が中心のため25点。c) 企業名、事業内容、所在地、規模が明確に確認できたため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:06:00
1020001,https://kikunoi.jp/restaurant/,菊乃井,飲食サービス業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食サービス業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a)料亭経営は特定技能「外食業」に直接該当するため40点。b)飲食業界は人手不足が深刻であり、現場での調理・接客が中心のため25点。c)会社概要や事業内容が具体的に記載されており、店舗情報も明確なため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:06:53
1020002,https://kikunoi.jp/restaurant/,菊乃井,飲食サービス業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食サービス業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a) 懐石料理の料亭であり、外食業に直接該当するため40点。b) 飲食業界は人手不足が深刻であり、現場での調理・接客が中心のため25点。c) 企業名、事業内容、所在地が明確に記載されており、情報の確からしさは高いと判断し28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:06:55
1020003,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a) 外食業に直接該当するため40点。b) 飲食業界は慢性的な人手不足であり、料亭という業態も現場でのサービス提供が中心のため25点。c) 企業名、事業内容、所在地が明確に確認できたため28点。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:07:09
1020004,https://kikunoi.jp/restaurant/,菊乃井,飲食サービス業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食サービス業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ29点、合計97点。a)外食業に直接該当し、料亭という業態から専門性も高く評価。b)飲食業界は人手不足が深刻で、料亭業務は現場作業が中心。c)ミシュランの評価や詳細な店舗情報から事業内容が明確に確認できたため高評価。"", ""score"": 97, ""scoreBreakdown"": {""field"": 40, ""info"": 29, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 29, ""scoreLabor"": 28}",97,1,2026-07-16 07:07:12
1020005,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a) 外食業に直接該当するため40点。b) 飲食業界は人手不足が深刻であり、料亭という現場でのサービス提供が中心のため25点。c) ページ内容から事業内容や店舗情報が詳細に確認できるため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:07:39
1020006,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a) 外食業に直接該当し、高級料亭であることから専門性の高い調理業務も含まれるため40点。b) 飲食業界は慢性的な人手不足であり、特に料亭は現場でのサービス提供が中心のため25点。c) 企業名、事業内容、所在地が明確に記載されているため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:07:41
1050001,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a) 外食業に直接該当し、料亭という業態から専門性の高い業務も含まれるため40点。b) 飲食業界は人手不足が深刻で、特に料亭は接客や調理の現場業務が中心のため25点。c) ページ内容から事業内容と店舗規模が明確に確認できたため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:10:37
1050002,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a) 外食業に直接該当するため40点。b) 飲食業界は人手不足が深刻であり、料亭という現場作業が中心のため25点。c) 企業名、事業内容、所在地が明確に確認できたため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:10:40
1050003,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a) 外食業に直接該当し、料亭という業態から専門性の高い業務も含まれるため40点。b) 飲食業界は人手不足が深刻であり、調理・接客といった現場業務が中心のため25点。c) 企業名、業種、所在地、事業内容が明確に記載されているため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:11:04
1050004,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a) 外食業に直接該当するため40点。b) 料亭は専門職が多く人手不足が深刻なため25点。c) 企業名、事業内容、所在地が明確に確認できたため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:11:12
1080001,https://kikunoi.jp/restaurant/,菊乃井,飲食サービス業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食サービス業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a)料亭経営は外食業に直接該当し40点。b)調理・接客は人手不足が深刻な現場職であり25点。c)ミシュランの評価や詳細なメニュー・店舗情報から事業内容が明確に確認でき28点。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:13:12
1080002,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ29点、合計97点。a) 外食業に明確に該当し40点。b) 伝統的な料亭であり、専門的な調理や接客は人手不足が深刻なため28点。c) 企業名、事業内容、所在地が明確に記載されており29点と評価しました。"", ""score"": 97, ""scoreBreakdown"": {""field"": 40, ""info"": 29, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 29, ""scoreLabor"": 28}",97,1,2026-07-16 07:13:14
1080003,https://kikunoi.jp/restaurant/,菊乃井,飲食サービス業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食サービス業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a)料亭の運営は外食業に直接該当するため40点。b)飲食業界、特に料亭は人手不足が深刻であり、現場でのサービス提供が中心のため25点。c)会社概要や事業内容が具体的に記載されており、店舗情報も明確なため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:13:57
1110001,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a) 懐石料理の料亭であり「外食業」に直接該当するため40点。b) 飲食業界は人手不足が深刻であり、現場での調理・接客が中心のため25点。c) 企業名、事業内容、所在地、規模感が詳細に確認できたため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:16:33
